respuesta_id,sede,rol,puntaje_csat,comentario
SUR-00001,Cuenca,Admision,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01677,Quito,Farmacia,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01678,Guayaquil,Enfermeria,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01679,Quito,Admision,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01680,Quito,Enfermeria,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01681,Manta,Enfermeria,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01682,Guayaquil,Medico,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01683,Quito,Medico,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01684,Quito,Enfermeria,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01685,Cuenca,Medico,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01686,Quito,Farmacia,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01687,Manta,Admision,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01688,Manta,Enfermeria,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01689,Manta,Farmacia,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01690,Cuenca,Enfermeria,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01691,Quito,Enfermeria,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01692,Quito,Farmacia,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01693,Cuenca,Paciente,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01694,Cuenca,Medico,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01695,Cuenca,Admision,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01696,Cuenca,Paciente,1,Respuesta sintetica reproducible; sin datos personales.
SUR-01697,Quito,Admision,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01698,Cuenca,Enfermeria,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01699,Guayaquil,Paciente,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01700,Guayaquil,Farmacia,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01701,Quito,Admision,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01702,Guayaquil,Enfermeria,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01703,Quito,Enfermeria,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01704,Cuenca,Farmacia,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01705,Quito,Medico,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01706,Guayaquil,Enfermeria,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01707,Guayaquil,Admision,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01708,Quito,Medico,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01709,Quito,Paciente,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01710,Manta,Medico,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01711,Quito,Admision,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01712,Quito,Farmacia,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01713,Guayaquil,Paciente,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01714,Ambato,Farmacia,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01715,Quito,Enfermeria,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01716,Quito,Admision,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01717,Quito,Admision,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01718,Quito,Farmacia,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01719,Ambato,Enfermeria,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01720,Ambato,Enfermeria,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01721,Quito,Paciente,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01722,Cuenca,Enfermeria,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01723,Ambato,Enfermeria,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01724,Manta,Admision,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01725,Cuenca,Enfermeria,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01726,Quito,Enfermeria,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01727,Quito,Enfermeria,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01728,Quito,Admision,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01729,Quito,Paciente,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01730,Quito,Enfermeria,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01731,Quito,Enfermeria,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01732,Manta,Paciente,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01733,Guayaquil,Farmacia,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01734,Guayaquil,Paciente,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01735,Guayaquil,Paciente,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01736,Cuenca,Admision,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01737,Guayaquil,Medico,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01738,Manta,Enfermeria,1,Respuesta sintetica reproducible; sin datos personales.
SUR-01739,Quito,Paciente,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01740,Quito,Farmacia,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01741,Quito,Paciente,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01742,Manta,Enfermeria,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01743,Quito,Enfermeria,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01744,Quito,Enfermeria,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01745,Quito,Admision,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01746,Guayaquil,Medico,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01747,Guayaquil,Farmacia,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01748,Manta,Enfermeria,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01749,Quito,Admision,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01750,Quito,Paciente,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01751,Guayaquil,Admision,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01752,Guayaquil,Farmacia,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01753,Guayaquil,Medico,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01754,Quito,Medico,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01755,Guayaquil,Enfermeria,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01756,Cuenca,Medico,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01757,Cuenca,Admision,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01758,Manta,Paciente,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01759,Cuenca,Farmacia,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01760,Quito,Paciente,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01761,Ambato,Admision,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01762,Ambato,Medico,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01763,Quito,Admision,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01764,Ambato,Admision,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01765,Manta,Paciente,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01766,Ambato,Paciente,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01767,Quito,Medico,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01768,Ambato,Paciente,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01769,Manta,Enfermeria,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01770,Quito,Farmacia,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01771,Quito,Paciente,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01772,Quito,Medico,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01773,Guayaquil,Enfermeria,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01774,Cuenca,Enfermeria,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01775,Cuenca,Medico,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01776,Cuenca,Farmacia,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01777,Guayaquil,Paciente,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01778,Cuenca,Farmacia,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01779,Quito,Farmacia,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01780,Manta,Medico,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01781,Ambato,Paciente,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01782,Guayaquil,Enfermeria,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01783,Cuenca,Medico,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01784,Guayaquil,Paciente,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01785,Guayaquil,Admision,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01786,Guayaquil,Paciente,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01787,Guayaquil,Paciente,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01788,Quito,Medico,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01789,Guayaquil,Admision,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01790,Quito,Paciente,1,Respuesta sintetica reproducible; sin datos personales.
SUR-01791,Ambato,Paciente,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01792,Ambato,Farmacia,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01793,Ambato,Farmacia,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01794,Quito,Paciente,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01795,Manta,Admision,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01796,Manta,Admision,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01797,Guayaquil,Admision,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01798,Quito,Medico,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01799,Quito,Enfermeria,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01800,Manta,Admision,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01801,Quito,Farmacia,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01802,Ambato,Enfermeria,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01803,Cuenca,Admision,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01804,Manta,Medico,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01805,Quito,Enfermeria,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01806,Cuenca,Enfermeria,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01807,Guayaquil,Farmacia,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01808,Ambato,Medico,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01809,Ambato,Enfermeria,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01810,Cuenca,Admision,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01811,Cuenca,Admision,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01812,Quito,Enfermeria,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01813,Quito,Admision,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01814,Quito,Admision,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01815,Guayaquil,Paciente,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01816,Quito,Admision,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01817,Cuenca,Admision,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01818,Cuenca,Paciente,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01819,Quito,Admision,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01820,Guayaquil,Enfermeria,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01821,Ambato,Admision,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01822,Quito,Paciente,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01823,Guayaquil,Admision,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01824,Guayaquil,Farmacia,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01825,Quito,Farmacia,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01826,Guayaquil,Paciente,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01827,Quito,Enfermeria,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01828,Quito,Paciente,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01829,Manta,Enfermeria,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01830,Quito,Farmacia,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01831,Guayaquil,Enfermeria,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01832,Quito,Medico,1,Respuesta sintetica reproducible; sin datos personales.
SUR-01833,Quito,Medico,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01834,Guayaquil,Paciente,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01835,Cuenca,Medico,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01836,Cuenca,Medico,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01837,Manta,Enfermeria,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01838,Guayaquil,Admision,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01839,Guayaquil,Admision,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01840,Ambato,Enfermeria,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01841,Quito,Medico,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01842,Ambato,Admision,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01843,Ambato,Enfermeria,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01844,Guayaquil,Admision,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01845,Ambato,Paciente,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01846,Guayaquil,Admision,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01847,Ambato,Admision,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01848,Quito,Paciente,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01849,Guayaquil,Paciente,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01850,Manta,Admision,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01851,Cuenca,Medico,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01852,Quito,Farmacia,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01853,Quito,Admision,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01854,Quito,Farmacia,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01855,Quito,Paciente,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01856,Ambato,Admision,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01857,Quito,Paciente,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01858,Guayaquil,Enfermeria,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01859,Quito,Admision,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01860,Guayaquil,Enfermeria,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01861,Cuenca,Enfermeria,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01862,Guayaquil,Paciente,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01863,Quito,Farmacia,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01864,Quito,Admision,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01865,Quito,Admision,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01866,Quito,Medico,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01867,Quito,Enfermeria,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01868,Quito,Admision,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01869,Cuenca,Medico,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01870,Cuenca,Enfermeria,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01871,Quito,Enfermeria,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01872,Manta,Enfermeria,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01873,Cuenca,Medico,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01874,Cuenca,Admision,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01875,Quito,Farmacia,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01876,Guayaquil,Enfermeria,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01877,Guayaquil,Enfermeria,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01878,Cuenca,Farmacia,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01879,Ambato,Enfermeria,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01880,Quito,Paciente,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01881,Cuenca,Admision,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01882,Ambato,Medico,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01883,Guayaquil,Admision,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01884,Guayaquil,Enfermeria,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01885,Ambato,Paciente,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01886,Quito,Admision,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01887,Ambato,Admision,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01888,Guayaquil,Medico,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01889,Quito,Medico,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01890,Cuenca,Medico,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01891,Manta,Admision,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01892,Guayaquil,Admision,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01893,Manta,Admision,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01894,Quito,Medico,1,Respuesta sintetica reproducible; sin datos personales.
SUR-01895,Ambato,Medico,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01896,Quito,Medico,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01897,Cuenca,Farmacia,1,Respuesta sintetica reproducible; sin datos personales.
SUR-01898,Manta,Enfermeria,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01899,Manta,Paciente,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01900,Quito,Enfermeria,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01901,Manta,Medico,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01902,Quito,Paciente,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01903,Quito,Enfermeria,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01904,Ambato,Medico,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01905,Quito,Medico,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01906,Quito,Admision,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01907,Quito,Medico,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01908,Quito,Enfermeria,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01909,Guayaquil,Enfermeria,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01910,Cuenca,Paciente,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01911,Cuenca,Paciente,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01912,Quito,Medico,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01913,Ambato,Medico,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01914,Guayaquil,Admision,1,Respuesta sintetica reproducible; sin datos personales.
SUR-01915,Quito,Admision,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01916,Quito,Enfermeria,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01917,Ambato,Admision,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01918,Cuenca,Farmacia,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01919,Ambato,Admision,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01920,Cuenca,Medico,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01921,Ambato,Farmacia,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01922,Guayaquil,Paciente,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01923,Quito,Paciente,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01924,Cuenca,Farmacia,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01925,Quito,Enfermeria,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01926,Guayaquil,Enfermeria,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01927,Ambato,Paciente,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01928,Cuenca,Farmacia,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01929,Quito,Farmacia,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01930,Guayaquil,Enfermeria,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01931,Manta,Enfermeria,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01932,Guayaquil,Paciente,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01933,Quito,Enfermeria,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01934,Quito,Farmacia,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01935,Quito,Admision,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01936,Quito,Farmacia,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01937,Manta,Medico,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01938,Quito,Farmacia,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01939,Quito,Paciente,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01940,Cuenca,Admision,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01941,Cuenca,Paciente,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01942,Guayaquil,Enfermeria,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01943,Cuenca,Medico,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01944,Cuenca,Paciente,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01945,Quito,Paciente,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01946,Cuenca,Paciente,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01947,Ambato,Paciente,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01948,Manta,Enfermeria,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01949,Ambato,Medico,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01950,Cuenca,Medico,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01951,Quito,Farmacia,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01952,Guayaquil,Paciente,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01953,Quito,Farmacia,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01954,Quito,Enfermeria,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01955,Manta,Paciente,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01956,Ambato,Paciente,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01957,Quito,Paciente,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01958,Guayaquil,Farmacia,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01959,Ambato,Farmacia,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01960,Guayaquil,Medico,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01961,Guayaquil,Medico,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01962,Ambato,Enfermeria,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01963,Quito,Enfermeria,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01964,Quito,Farmacia,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01965,Ambato,Farmacia,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01966,Quito,Medico,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01967,Ambato,Admision,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01968,Cuenca,Admision,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01969,Cuenca,Paciente,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01970,Manta,Paciente,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01971,Quito,Paciente,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01972,Quito,Paciente,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01973,Ambato,Paciente,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01974,Cuenca,Farmacia,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01975,Quito,Farmacia,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01976,Quito,Farmacia,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01977,Cuenca,Paciente,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01978,Manta,Medico,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01979,Ambato,Medico,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01980,Quito,Paciente,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01981,Guayaquil,Admision,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01982,Quito,Medico,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01983,Ambato,Farmacia,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01984,Quito,Farmacia,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01985,Cuenca,Enfermeria,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01986,Quito,Medico,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01987,Quito,Farmacia,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01988,Ambato,Medico,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01989,Manta,Paciente,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01990,Quito,Farmacia,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01991,Manta,Admision,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01992,Guayaquil,Paciente,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01993,Quito,Admision,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01994,Cuenca,Admision,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01995,Guayaquil,Enfermeria,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01996,Guayaquil,Farmacia,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01997,Quito,Enfermeria,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01998,Quito,Medico,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01999,Guayaquil,Medico,4,Respuesta sintetica reproducible; sin datos personales.
SUR-02000,Guayaquil,Medico,4,Respuesta sintetica reproducible; sin datos personales.
