evento_id,timestamp,sede,medico_id,tiempo_segundos,completada
EVT-005502,2025-08-03T11:45:00,Quito,MED-QUI-05,11.67,1
EVT-005504,2025-12-07T15:17:00,Quito,MED-QUI-06,3.86,1
EVT-005506,2025-07-15T10:06:00,Guayaquil,MED-GUA-07,9.75,1
EVT-005507,2025-10-08T07:29:00,Cuenca,MED-CUE-08,6.25,1
EVT-005508,2025-07-15T14:29:00,Quito,MED-QUI-09,5.8,1
EVT-005509,2025-03-09T11:34:00,Quito,MED-QUI-10,8.96,1
EVT-005510,2025-08-26T15:16:00,Quito,MED-QUI-11,6.85,1
EVT-005511,2025-11-02T18:52:00,Cuenca,MED-CUE-12,7.02,1
EVT-005512,2025-08-04T08:52:00,Guayaquil,MED-GUA-01,4.6,1
EVT-005515,2025-01-09T10:50:00,Guayaquil,MED-GUA-02,11.42,1
EVT-005517,2025-12-30T11:28:00,Guayaquil,MED-GUA-03,13.04,1
EVT-005524,2025-02-14T11:34:00,Quito,MED-QUI-04,8.93,1
EVT-005532,2025-08-15T14:02:00,Cuenca,MED-CUE-05,3.74,0
EVT-005539,2025-03-28T15:47:00,Cuenca,MED-CUE-06,4.43,1
EVT-005540,2025-05-11T11:06:00,Cuenca,MED-CUE-07,10.25,1
EVT-005546,2025-07-20T13:43:00,Quito,MED-QUI-08,6.54,0
EVT-005547,2025-12-08T12:50:00,Guayaquil,MED-GUA-09,11.57,1
EVT-005549,2025-04-01T16:47:00,Guayaquil,MED-GUA-10,7.94,1
EVT-005550,2025-10-23T07:06:00,Quito,MED-QUI-11,5.75,1
EVT-005551,2025-11-24T10:05:00,Cuenca,MED-CUE-12,11.37,1
EVT-005553,2025-06-25T11:19:00,Ambato,MED-AMB-01,12.16,1
EVT-005555,2025-11-10T12:24:00,Ambato,MED-AMB-02,12.37,1
EVT-005560,2025-03-16T11:43:00,Cuenca,MED-CUE-03,7.9,1
EVT-005561,2025-11-03T07:22:00,Ambato,MED-AMB-04,5.15,1
EVT-005564,2025-05-12T08:44:00,Ambato,MED-AMB-05,3.84,1
EVT-005565,2025-10-28T10:14:00,Quito,MED-QUI-06,11.11,1
EVT-005567,2025-02-15T16:35:00,Ambato,MED-AMB-07,6.24,1
EVT-005568,2025-09-04T13:48:00,Cuenca,MED-CUE-08,4.23,1
EVT-005574,2025-04-02T08:45:00,Manta,MED-MAN-09,6.43,1
EVT-005582,2025-12-19T09:10:00,Cuenca,MED-CUE-10,5.11,1
EVT-005583,2025-10-17T17:42:00,Cuenca,MED-CUE-11,5.36,1
EVT-005584,2025-08-09T11:59:00,Manta,MED-MAN-12,13.41,0
EVT-005587,2025-12-10T18:38:00,Quito,MED-QUI-01,6.46,1
EVT-005588,2025-02-20T07:35:00,Quito,MED-QUI-02,4.62,1
EVT-005593,2025-09-27T15:52:00,Guayaquil,MED-GUA-03,6.76,1
EVT-005595,2025-06-03T17:33:00,Ambato,MED-AMB-04,7.16,1
EVT-005598,2025-12-13T07:20:00,Quito,MED-QUI-05,5.4,1
EVT-005602,2025-07-10T12:42:00,Ambato,MED-AMB-06,9.55,1
EVT-005603,2025-07-22T10:22:00,Guayaquil,MED-GUA-07,11.27,1
EVT-005605,2025-12-31T10:51:00,Cuenca,MED-CUE-08,11.13,1
EVT-005609,2025-12-17T18:18:00,Manta,MED-MAN-09,6.04,1
EVT-005613,2025-09-18T14:19:00,Guayaquil,MED-GUA-10,6.14,1
EVT-005614,2025-09-19T14:48:00,Guayaquil,MED-GUA-11,4.8,1
EVT-005617,2025-12-21T10:16:00,Guayaquil,MED-GUA-12,11.64,1
EVT-005619,2025-10-21T15:17:00,Guayaquil,MED-GUA-01,8.14,1
EVT-005621,2025-07-05T07:36:00,Cuenca,MED-CUE-02,5.39,1
EVT-005625,2025-08-26T09:15:00,Guayaquil,MED-GUA-03,7.38,1
EVT-005629,2025-09-27T18:58:00,Quito,MED-QUI-04,5.08,0
EVT-005630,2025-07-02T14:30:00,Cuenca,MED-CUE-05,6.59,1
EVT-005632,2025-02-02T11:21:00,Quito,MED-QUI-06,11.81,1
EVT-005636,2025-10-31T12:41:00,Guayaquil,MED-GUA-07,9.77,1
EVT-005641,2025-01-23T13:10:00,Guayaquil,MED-GUA-08,7.42,1
EVT-005642,2025-08-03T11:39:00,Cuenca,MED-CUE-09,11.25,1
EVT-005648,2025-10-30T17:52:00,Quito,MED-QUI-10,7.43,1
EVT-005649,2025-08-15T10:33:00,Guayaquil,MED-GUA-11,11.11,1
EVT-005652,2025-08-06T09:50:00,Quito,MED-QUI-12,6.97,1
EVT-005658,2025-02-28T16:45:00,Quito,MED-QUI-01,6.17,1
EVT-005660,2025-07-26T09:39:00,Manta,MED-MAN-02,7.63,1
EVT-005661,2025-06-09T07:23:00,Ambato,MED-AMB-03,5.97,1
EVT-005662,2025-11-29T13:31:00,Guayaquil,MED-GUA-04,4.61,1
EVT-005666,2025-08-20T10:09:00,Ambato,MED-AMB-05,11.11,1
EVT-005668,2025-01-30T07:32:00,Guayaquil,MED-GUA-06,4.11,1
EVT-005670,2025-11-19T16:31:00,Cuenca,MED-CUE-07,4.42,1
EVT-005672,2025-12-10T07:37:00,Quito,MED-QUI-08,7.34,1
EVT-005673,2025-04-13T09:33:00,Cuenca,MED-CUE-09,8.75,1
EVT-005674,2025-08-07T18:52:00,Quito,MED-QUI-10,5.26,1
EVT-005677,2025-03-26T15:46:00,Quito,MED-QUI-11,8.95,1
EVT-005679,2025-08-20T14:24:00,Guayaquil,MED-GUA-12,5.12,1
EVT-005681,2025-11-03T08:18:00,Quito,MED-QUI-01,4.6,1
EVT-005684,2025-09-27T16:40:00,Ambato,MED-AMB-02,7.71,1
EVT-005687,2025-05-03T09:07:00,Manta,MED-MAN-03,7.95,1
EVT-005688,2025-04-17T16:25:00,Quito,MED-QUI-04,4.03,1
EVT-005692,2025-02-08T13:27:00,Quito,MED-QUI-05,6.79,1
EVT-005696,2025-02-09T17:00:00,Manta,MED-MAN-06,8.52,1
EVT-005697,2025-11-25T11:57:00,Guayaquil,MED-GUA-07,11.99,1
EVT-005698,2025-05-12T17:18:00,Quito,MED-QUI-08,7.0,1
EVT-005699,2025-09-06T13:16:00,Quito,MED-QUI-09,7.25,1
EVT-005700,2025-07-01T16:30:00,Ambato,MED-AMB-10,6.4,1
EVT-005702,2025-11-08T09:11:00,Quito,MED-QUI-11,6.01,1
EVT-005703,2025-12-31T16:32:00,Guayaquil,MED-GUA-12,5.69,1
EVT-005704,2025-10-11T07:18:00,Quito,MED-QUI-01,4.62,1
EVT-005706,2025-04-27T16:39:00,Quito,MED-QUI-02,5.85,1
EVT-005707,2025-12-11T13:22:00,Guayaquil,MED-GUA-03,5.0,1
EVT-005710,2025-08-15T18:16:00,Quito,MED-QUI-04,7.38,1
EVT-005715,2025-08-26T07:55:00,Cuenca,MED-CUE-05,5.39,1
EVT-005717,2025-06-26T18:23:00,Quito,MED-QUI-06,6.57,1
EVT-005718,2025-02-27T10:35:00,Manta,MED-MAN-07,12.44,1
EVT-005719,2025-04-29T14:02:00,Ambato,MED-AMB-08,6.2,1
EVT-005720,2025-05-03T16:52:00,Guayaquil,MED-GUA-09,6.25,1
EVT-005721,2025-09-20T08:55:00,Guayaquil,MED-GUA-10,6.91,1
EVT-005725,2025-04-12T10:09:00,Ambato,MED-AMB-11,10.77,1
EVT-005726,2025-04-19T09:20:00,Guayaquil,MED-GUA-12,4.66,1
EVT-005738,2025-01-18T17:16:00,Manta,MED-MAN-01,6.56,1
EVT-005739,2025-11-27T14:58:00,Ambato,MED-AMB-02,5.42,1
EVT-005741,2025-02-09T11:09:00,Quito,MED-QUI-03,12.01,1
EVT-005744,2025-03-16T16:28:00,Quito,MED-QUI-04,5.17,1
EVT-005746,2025-02-10T17:03:00,Manta,MED-MAN-05,6.77,1
EVT-005748,2025-08-15T13:28:00,Ambato,MED-AMB-06,6.71,1
EVT-005749,2025-06-26T09:02:00,Guayaquil,MED-GUA-07,6.56,1
EVT-005750,2025-01-29T11:41:00,Manta,MED-MAN-08,14.33,1
EVT-005752,2025-06-09T12:20:00,Guayaquil,MED-GUA-09,11.27,1
EVT-005754,2025-02-28T17:00:00,Manta,MED-MAN-10,6.25,1
EVT-005765,2025-07-12T16:58:00,Quito,MED-QUI-11,3.3,1
EVT-005772,2025-05-04T08:21:00,Manta,MED-MAN-12,8.78,1
EVT-005774,2025-04-04T16:17:00,Quito,MED-QUI-01,5.35,1
EVT-005777,2025-03-06T17:02:00,Cuenca,MED-CUE-02,8.16,1
EVT-005780,2025-06-22T12:11:00,Cuenca,MED-CUE-03,9.96,1
EVT-005781,2025-04-16T17:13:00,Guayaquil,MED-GUA-04,6.7,1
EVT-005782,2025-06-06T17:40:00,Manta,MED-MAN-05,7.0,0
EVT-005785,2025-03-12T14:38:00,Guayaquil,MED-GUA-06,4.46,1
EVT-005790,2025-02-11T11:32:00,Quito,MED-QUI-07,7.45,1
EVT-005796,2025-03-15T13:16:00,Guayaquil,MED-GUA-08,4.36,1
EVT-005802,2025-01-26T14:42:00,Manta,MED-MAN-09,8.09,1
EVT-005803,2025-08-26T13:47:00,Guayaquil,MED-GUA-10,8.06,1
EVT-005804,2025-03-06T15:10:00,Guayaquil,MED-GUA-11,6.66,1
EVT-005805,2025-06-04T11:03:00,Ambato,MED-AMB-12,9.11,1
EVT-005808,2025-07-18T14:37:00,Cuenca,MED-CUE-01,5.96,1
EVT-005812,2025-12-25T15:02:00,Quito,MED-QUI-02,6.81,1
EVT-005815,2025-12-28T08:28:00,Cuenca,MED-CUE-03,6.07,1
EVT-005819,2025-09-26T14:36:00,Guayaquil,MED-GUA-04,8.16,1
EVT-005821,2025-09-27T16:06:00,Guayaquil,MED-GUA-05,6.11,1
EVT-005824,2025-02-21T10:37:00,Quito,MED-QUI-06,11.95,1
EVT-005827,2025-04-01T18:48:00,Cuenca,MED-CUE-07,7.93,1
EVT-005830,2025-06-12T08:36:00,Cuenca,MED-CUE-08,5.72,1
EVT-005832,2025-11-04T14:42:00,Manta,MED-MAN-09,4.43,1
EVT-005840,2025-05-06T14:16:00,Manta,MED-MAN-10,7.69,1
EVT-005841,2025-02-07T10:00:00,Guayaquil,MED-GUA-11,11.39,1
EVT-005850,2025-01-20T13:47:00,Guayaquil,MED-GUA-12,5.92,1
EVT-005852,2025-06-19T13:41:00,Manta,MED-MAN-01,6.07,1
EVT-005855,2025-04-17T07:01:00,Guayaquil,MED-GUA-02,4.97,1
EVT-005856,2025-05-14T16:43:00,Guayaquil,MED-GUA-03,3.87,1
EVT-005859,2025-09-19T10:59:00,Quito,MED-QUI-04,10.08,1
EVT-005864,2025-04-19T18:29:00,Quito,MED-QUI-05,5.19,1
EVT-005865,2025-09-02T11:35:00,Quito,MED-QUI-06,8.96,1
EVT-005872,2025-01-15T13:13:00,Guayaquil,MED-GUA-07,5.4,1
EVT-005876,2025-10-27T15:24:00,Cuenca,MED-CUE-08,3.44,0
EVT-005877,2025-06-13T08:06:00,Guayaquil,MED-GUA-09,6.14,1
EVT-005879,2025-09-16T17:13:00,Guayaquil,MED-GUA-10,3.37,1
EVT-005881,2025-09-12T13:03:00,Guayaquil,MED-GUA-11,6.08,1
EVT-005888,2025-01-21T09:02:00,Manta,MED-MAN-12,7.84,1
EVT-005898,2025-07-22T16:26:00,Ambato,MED-AMB-01,5.1,1
EVT-005899,2025-04-14T10:27:00,Cuenca,MED-CUE-02,15.19,1
EVT-005906,2025-04-27T08:24:00,Guayaquil,MED-GUA-03,6.4,1
EVT-005909,2025-09-07T09:05:00,Guayaquil,MED-GUA-04,4.69,0
EVT-005912,2025-07-12T17:16:00,Guayaquil,MED-GUA-05,5.42,1
EVT-005914,2025-03-22T07:38:00,Guayaquil,MED-GUA-06,5.69,1
EVT-005919,2025-04-18T11:34:00,Guayaquil,MED-GUA-07,12.12,1
EVT-005921,2025-09-01T12:33:00,Manta,MED-MAN-08,14.89,1
EVT-005922,2025-06-20T07:31:00,Cuenca,MED-CUE-09,7.63,1
EVT-005930,2025-06-02T07:54:00,Quito,MED-QUI-10,8.35,1
EVT-005931,2025-05-14T10:39:00,Manta,MED-MAN-11,13.26,1
EVT-005933,2025-05-18T08:38:00,Guayaquil,MED-GUA-12,2.3,1
EVT-005936,2025-02-09T18:13:00,Ambato,MED-AMB-01,6.1,1
EVT-005939,2025-05-24T07:33:00,Quito,MED-QUI-02,6.57,1
EVT-005940,2025-07-18T12:35:00,Quito,MED-QUI-03,11.75,1
EVT-005946,2025-01-06T07:43:00,Manta,MED-MAN-04,8.89,1
EVT-005956,2025-04-11T14:30:00,Quito,MED-QUI-05,5.68,1
EVT-005957,2025-11-02T15:43:00,Ambato,MED-AMB-06,7.84,1
EVT-005959,2025-07-27T08:24:00,Ambato,MED-AMB-07,6.69,1
EVT-005961,2025-08-03T13:56:00,Guayaquil,MED-GUA-08,5.6,1
EVT-005962,2025-08-08T13:37:00,Cuenca,MED-CUE-09,5.04,1
EVT-005965,2025-04-27T15:33:00,Quito,MED-QUI-10,8.13,1
EVT-005967,2025-03-18T14:16:00,Quito,MED-QUI-11,5.86,1
EVT-005972,2025-10-15T09:35:00,Guayaquil,MED-GUA-12,4.96,0
EVT-005974,2025-01-29T16:55:00,Cuenca,MED-CUE-01,1.66,1
EVT-005975,2025-01-03T12:56:00,Quito,MED-QUI-02,9.26,1
EVT-005979,2025-07-08T12:09:00,Guayaquil,MED-GUA-03,10.44,1
EVT-005990,2025-09-27T09:49:00,Quito,MED-QUI-04,7.87,1
EVT-005992,2025-08-16T10:57:00,Quito,MED-QUI-05,8.12,0
EVT-005993,2025-12-11T07:39:00,Guayaquil,MED-GUA-06,3.3,1
EVT-005994,2025-12-05T08:59:00,Guayaquil,MED-GUA-07,7.38,1
EVT-005995,2025-07-07T11:09:00,Ambato,MED-AMB-08,11.27,1
EVT-005999,2025-09-12T11:14:00,Manta,MED-MAN-09,12.49,1
